0.0,2.139173,0.0,0.0,0.0,1.8118018,1.9916357,3.844572,0.6022339,1.7800813,0.0,0.150064,0.0498901,0.14294417,2.6039243,0.0,1.9505733,1.4646469,1.1638241,0.0,0.011824027,2.4105105,0.0,6.1165338,0.0,0.43066627,0.0,1.4472497,0.46627367,0.0,0.73845,0.0,0.7614854,0.8853096,0.0,0.0,2.2408423,0.17173068,0.09952012,0.8154622,1.4760277,0.0,2.171711,1.0606366,1.5154585,0.74321616,0.0,3.2943285,0.0,2.6462789,2.9779487,1.6567565,0.0,0.0,0.0,0.0,0.0,2.3205168,0.0,0.0,0.0,0.7845782,0.0,0.65140533
0.0,4.206917,0.70245034,0.0,0.0,4.3846493,1.1684905,0.67860925,0.0,0.11107679,1.1409023,1.440859,2.6826246,0.0,0.0,1.6533458,0.0,2.4460003,0.0,0.989546,1.5220557,2.1275952,0.9800427,0.0,0.0,0.42891037,0.0,3.8836837,0.18452428,1.890894,0.0,0.0,0.8899856,4.523737,0.0,1.5222242,1.219491,0.0,0.0,0.50673026,0.0,0.0,0.0,0.1609394,0.0,4.884082,0.0,0.0,6.608452,0.20269312,1.9875544,3.381698,1.4986547,0.0,0.0,2.1731846,0.0,1.8226987,1.521705,3.0885985,1.1055578,0.0,1.7149675,1.9598669
0.0,0.0,1.2636818,0.25826845,0.0,0.0,0.0,0.9652162,2.6662934,0.0,1.4970653,1.0441065,3.1513395,0.0,0.0,0.0,0.0,1.9286036,0.0,0.9787786,0.0,0.0,0.0,0.0,0.0,0.0,1.1806947,0.0,0.79958135,0.0,0.0,0.0,0.0,0.81615615,0.0,0.0,1.566034,2.101985,0.0,0.0,0.0,0.0,1.2951151,0.0,0.8444606,0.0,0.0,0.5982665,0.0066772783,0.0,0.0,0.0,1.5639546,0.0,1.9613281,0.0,0.0,2.105655,2.1419432,0.0,1.2975664,0.96531296,2.0090277,2.820575
4.0315156,0.56550354,2.5699465,0.0,0.80467427,1.2048981,0.0,0.068023846,0.0,0.0,0.11978834,0.0,0.0,0.0,0.0,1.9609506,1.0428154,2.1358764,0.0,0.46446794,0.0,5.4741564,4.7034116,0.0,2.6683156,0.08906722,0.0,0.69683516,2.3148005,0.0,1.7558424,0.0,0.3245988,0.62640417,0.0,0.0,2.8065472,1.7939683,0.0,0.99005324,2.1454377,0.0,0.0,0.0,1.7270272,0.5439714,0.99717516,0.0,0.0,0.0,0.8233244,0.30949003,0.0,1.1742584,0.0,0.0,3.3515878,0.6677275,0.9865726,0.0,0.0,0.2286462,0.0,1.796946
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0366606,0.0,0.0,2.2023547,0.0,1.9802699,0.0,1.4949774,0.0,1.9447116,0.0,0.0,0.0,0.0,0.0,0.27946565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.400089,1.7804633,0.0,1.0532258,0.0,0.0,0.0,0.0,0.1564552,0.0,2.6113698,0.84221125,2.8424041,1.463375,0.30594373,0.02382935,0.0,0.7125743,0.0,0.0,0.0,0.0,0.019283943,1.721991,1.56279,0.0,2.128627,0.0,0.0,0.0
0.26541275,0.0,1.0065827,0.0,1.6539354,0.0,0.0,0.0,0.0,0.0,1.367145,1.6635884,0.0,0.6162966,0.0,0.0,0.15922794,0.54563177,0.0,1.3341806,3.620089,0.0,2.4363666,0.0,0.87768304,2.6194897,0.0,3.4478753,0.0,0.0,1.1989093,1.7000351,1.3020014,0.0,0.0,3.9326153,0.0,0.0,0.0,0.0,0.0,0.0,5.3774095,0.8428209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30725875,0.055758342,0.0,0.37093982,0.0,0.0,2.0222359,0.0,0.0,0.0,0.0,0.83470196
0.5051757,0.0,0.0,3.982487,0.0,3.8758194,0.10714274,1.5515188,0.0,0.8083971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4612133,1.0936695,0.0,0.0,1.1120498,0.53929687,0.0,0.0,0.0,0.37992772,0.60766965,0.23810583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951093,0.0,0.0,0.11225997,2.0363312,0.0,0.0,0.0,0.0,0.0,0.99872553,1.6292706,0.0,0.0,2.8737211,2.5671363,0.0,0.0,0.0,1.1100652,0.0,0.0,0.0,0.0
2.1807282,0.0,1.7437329,0.0,0.0,0.376259,0.6986052,3.435228,1.1132047,0.0,0.0,0.40308902,1.3872385,0.0,0.0,0.0,2.4835758,3.9196637,1.3194741,0.05895303,0.0,0.0,0.0,5.0665035,2.5039766,0.0,0.0,3.2656934,0.0,3.866115,0.0,0.0,0.0,2.0027783,2.241655,0.0,0.0,0.6557282,0.0,0.0,0.0,2.6435928,4.275369,0.5153344,0.5125784,0.0,1.1394609,1.4965749,0.0,0.0,2.1071248,3.0355198,0.0,1.8213278,0.0,0.0,0.0,0.0,3.1922915,1.4928461,0.3826255,0.0,0.0,0.0
1.9131495,0.0,2.1131537,0.0,3.6280227,0.06533554,0.0,4.712987,0.0,1.2676241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3665051,4.702294,0.0,0.0,0.0,0.0,1.807117,1.9222565,0.0,1.46968,1.781522,0.103454165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.291928,0.0,0.0,0.0,0.0,0.0,0.7375623,1.9971398,2.0358746,0.0,0.0,0.48804572,1.6716042,0.0,0.0,1.0624356,1.3145413,0.0,0.0,0.0,0.070041716,0.4404538,1.7755516,0.0,0.0,2.8353117,2.5530937
2.3373713,0.0,2.0763202,0.0,1.79915,2.2436728,2.4241045,1.4391612,0.0,1.8079753,2.1736915,0.0,3.5957217,2.9184258,0.0,0.0,3.2728307,0.6501139,2.8376565,0.5209486,2.0434597,2.7514894,0.0,2.2817264,0.3890549,0.0,0.0,2.053809,0.0,0.0,0.9473048,0.0,0.0,2.638963,1.1534684,0.0,0.104405485,0.0,0.0,3.3451643,2.6796827,0.17468494,1.2782108,0.0,0.0,0.0,3.2378023,0.0,0.0,0.115778446,0.0,0.0,0.43313888,0.0,0.0,2.8159833,1.4551827,0.0,0.0,0.549803,0.0,0.0,0.0,3.3727367
