0.0,0.0,0.049488664,1.0172194,0.0,0.9663362,0.0,1.1298561,1.444901,0.0,0.99562943,1.2223862,0.9681116,2.1456428,0.5138906,3.1101444,2.1744938,2.5635862,0.0,0.0,0.0,1.8326229,0.0,0.0,0.0,0.0,5.8104806,2.573079,2.5260534,0.0,0.049938764,2.3285236,1.9488428,0.0,0.0,1.7184211,4.4178405,0.0,2.3860037,0.0,0.0,0.31782222,0.0,0.45660776,0.33307466,2.8505528,1.3004333,0.76198864,0.0,3.7260993,0.0,4.4295225,0.0,0.0,0.0,0.0,0.13204835,1.1606956,0.0,0.0,0.0,0.0,0.0,0.0
0.2174077,0.0,1.7136968,0.0,0.0,0.053483404,0.0,0.010603567,0.0,1.0847799,1.353216,0.0,0.7205079,0.25077218,0.0,2.8801596,0.0,0.0,1.09102,0.0,0.12884189,0.0,2.0912187,1.7118902,0.0,2.5148582,3.5998802,0.0,0.4589768,0.0,0.0,0.0,5.280717,0.70455194,0.8341333,0.0,0.008206705,0.0,0.0,4.1007843,2.6113384,0.24171,0.0,0.0,0.0,0.0,1.9997877,1.5152167,2.0769372,2.5039704,0.0,3.451104,0.0,3.414738,0.0,0.0,0.0,0.0,2.398417,0.0,0.0,4.0313444,0.010767916,1.5019723
0.0,3.6936305,0.0,0.0,0.0,2.6488736,0.0,0.0,0.033354092,0.0,2.431442,0.0,0.0,0.0,2.5586588,5.549269,2.8670053,2.7574916,5.1920676,0.0,2.5417442,1.006343,3.1777136,0.24335852,3.7005239,0.0,0.0,0.0,1.1395944,0.0,0.0,0.0,0.6176573,0.0,0.0,0.0,0.0,2.8339443,1.1085064,4.8545985,0.0,1.6488434,0.0,0.9854118,0.0,3.0630949,0.0,0.5864599,0.0,0.0,2.5563405,0.0,0.8580747,0.0,0.5803718,0.0,0.0,3.3472264,0.0,0.0,4.4869976,0.0,0.0,1.9875593
0.9414403,0.0,0.0,1.489544,0.0,0.47167176,2.6537347,0.22822548,0.0,0.0,4.217042,1.5285124,0.0,3.939259,4.332907,0.012764766,0.0,0.99897265,0.0,0.0,0.0,0.0,1.4364123,1.8641355,3.12524,1.3498582,2.1452868,0.0,3.2840378,1.0910293,0.0,2.179003,0.7841274,3.2103553,0.8119696,0.8152488,1.3716873,1.2098271,0.0,0.7912609,0.75553095,4.089924,0.0035898406,0.014839857,0.07514386,0.0,0.0,0.25595874,0.47922096,0.71803075,0.42400435,0.0,3.525667,6.3383517,0.0,0.0,0.0,0.33694133,0.0,2.6412673,0.0,2.1269107,0.24299309,2.456713
0.0,1.2795184,3.052651,0.0,0.0,2.6871955,0.0,0.0,3.5135813,0.0,0.0,0.10643422,1.6042361,2.6102917,0.26003885,0.0,2.3637757,6.0197287,0.0,0.6803512,0.5277376,0.0,0.0,0.0,0.0,0.0,0.23084697,4.4855065,0.0,0.0,0.6779802,0.0,0.0,0.0,2.8817239,0.0,0.0,0.0,2.6578288,0.0,0.0,0.0,1.2606379,3.6007793,4.291444,0.0,0.0,0.0,2.2412176,0.0,0.8855178,0.0,0.18400115,1.6704173,0.0,0.90093875,0.73626894,0.0,0.0,1.50483,1.3682446,2.5972137,0.0,0.0
1.2522212,0.33431453,0.0,0.0,0.0,1.0454543,0.0,0.0,1.8132273,0.0,0.96413004,2.2977157,0.0,0.0,2.6032329,0.0,0.0,0.0,0.224211,2.9023309,0.0,0.0,0.0,0.7183037,0.0,0.0,0.0,0.0,2.7225614,2.2348902,2.1150448,0.0,1.5006127,0.0,0.0,0.0,0.0,0.0,0.6439115,0.4862123,0.72114366,0.0,0.0,0.0,0.08727308,0.0,0.0,0.0,1.5877479,0.69884753,0.0,0.0,0.0,0.0,1.555106,1.5066967,0.384757,0.0,0.37123224,2.0871139,0.4596581,0.0,0.0,1.1089972
3.3450775,2.6431758,1.9652971,0.0,1.0667329,1.97994,1.232506,0.0,0.15414958,0.0,0.0,1.1475252,0.0,0.0,0.8151914,0.5288171,3.4933593,0.0,0.0,0.0,0.8208149,1.7966473,0.0,1.6111792,0.0,0.0,1.8619391,0.0,0.0,1.7348171,0.63266444,0.14392576,0.0,0.39113978,0.0,0.0,0.0,0.0,0.02575727,0.0,0.49578768,0.0,0.8310589,0.0,0.8878871,0.0,0.0,0.35402623,0.0,0.0,0.0,2.5986958,0.0,0.0,0.0,0.0,2.4137173,0.15476972,1.2269671,4.38918,1.3856395,0.0,1.6876675,0.0
0.0,0.0,2.5612915,0.0,0.0,1.7388177,0.0,0.0,0.0,1.0349038,0.0,2.576718,0.0,0.0,2.556881,0.0,0.0,0.0,0.0,0.0,2.8137553,0.0,0.0,0.0,1.9712261,0.0,0.0,4.7146835,0.58482087,0.6521918,4.083504,1.6093833,2.652068,0.0,1.4340363,0.0,0.0,0.0,0.0,0.0,0.0,2.373224,0.23114178,0.37515166,0.0,0.0,0.0,0.80078304,0.92870283,1.2426813,3.2040598,0.5328807,2.563017,1.1149299,1.2227803,0.0,0.0,0.0,2.720559,0.0,2.3925316,2.60884,1.3721229,0.0
0.0,2.051148,1.7004162,0.0,0.0,1.6748874,0.0,0.0,0.0,0.5743086,0.8679013,3.1991591,0.8912672,0.0,0.0,1.8763572,0.93208116,0.23167951,0.0,0.61309105,0.0,0.0,0.0,0.0,2.4018564,2.15825,2.856728,0.0,0.0,0.0,0.0,2.0032673,0.0,4.0962343,2.2989721,0.0,0.0,0.0,3.5097835,0.0,0.06521288,2.4971166,0.0,0.0,1.7215283,0.0,3.248105,1.4209722,0.0,1.6761032,0.0,0.0,0.0,2.8604112,1.2165662,0.0,1.2776244,0.0,0.0,0.04962051,0.0,0.0,0.0,0.21911842
0.0,0.5389253,0.0,0.0,0.0,0.0,0.29860938,0.0,0.0,0.0,0.0,3.3341584,0.0,2.1847045,0.0,1.5895826,0.0,0.14848232,2.8499045,0.0,6.0116596,0.5514916,3.2017047,0.0,3.3049762,0.0,0.0,0.0,1.9373047,4.0189705,0.0,0.0,0.0,0.10250321,0.0,0.4182024,0.0,1.4906839,0.0,0.78019506,2.3124435,0.0,0.90278465,1.0918587,2.286221,2.1649032,1.0794201,0.0,0.0,3.1110818,4.959712,0.0,0.0,0.0,0.0,0.0,0.0,0.9308681,0.0,0.0,1.6175814,0.0,2.1938586,0.0
