221.30325,216.79199,220.24236,220.65504,219.15698,217.50813,222.03773,216.21484,220.51404,217.3928,219.59763,220.48055,217.66692,218.00536,217.69006,224.07294,215.95915,217.38176,218.4625,221.94054,221.10388,222.03784,222.82869,217.35977,220.23923,217.74652,219.87096,220.80394,221.99522,222.7771,219.88545,218.82922,222.1865,220.3353,220.6456,220.10165,216.22765,220.24371,217.0556,220.30861,221.5806,218.08557,218.90456,220.01295,219.9827,222.75291,219.37677,219.42311,216.91817,214.35315,219.97198,218.93793,219.82549,220.70361,218.54182,220.8253,221.22728,216.71407,224.19043,219.06259,214.59431,217.47527,223.49278,220.58888
215.02138,222.69669,221.97905,222.13954,217.8901,222.70073,221.55699,217.93118,219.88606,218.71664,216.31017,218.79845,222.59499,217.39842,218.24242,217.8811,217.67822,221.06966,215.82109,220.71452,221.61804,222.40294,220.83089,214.3096,220.17694,218.40543,220.13895,214.58746,219.0747,220.35368,222.09523,220.81924,217.26741,218.08546,220.7024,222.87015,218.95016,224.88846,216.50134,218.18903,223.2174,221.10559,216.90332,222.43115,219.18484,222.48398,220.29536,220.19875,213.74055,218.45726,218.69139,218.07115,219.85963,218.39133,222.07043,215.92265,218.17558,223.78413,221.41553,217.63211,220.94435,218.16197,219.14386,220.47865
217.71765,219.59349,218.70691,219.67282,218.39752,221.79604,221.40594,220.94041,219.44249,218.6299,220.82,220.44432,222.71619,222.66731,222.57747,220.62425,218.70032,221.21448,217.32428,220.78596,218.58951,219.76988,219.25238,219.18861,219.76225,218.5141,222.67668,223.40034,221.32109,221.92921,217.324,219.86922,220.44502,218.97185,221.25572,217.42169,218.22665,222.16113,218.26231,218.6464,222.13008,220.58498,222.94647,217.57346,220.33704,220.92056,224.15005,223.6931,218.14882,223.05507,224.2436,219.77988,220.18933,219.94473,221.61856,219.33203,219.24641,223.17789,224.74539,219.38684,219.86787,218.13411,220.14952,222.78662
220.27808,218.18907,219.27261,215.81937,221.19226,221.53934,219.47371,226.2474,215.49663,222.58374,218.78018,217.96622,217.80707,220.90837,219.94298,222.84767,216.7301,218.34322,221.54689,224.55504,221.10243,217.9471,220.2044,217.39215,222.91779,223.22043,220.35533,221.7744,217.65169,224.31332,218.5907,222.96716,216.82805,223.11243,222.14548,219.77849,223.25494,222.1761,220.88998,218.49696,216.03127,219.26384,216.12225,217.606,221.51245,217.33759,222.31424,216.77226,221.74936,221.3952,217.22926,218.77362,220.37918,218.75185,215.40356,220.27542,217.70975,219.13289,221.9784,225.96063,222.53493,221.77661,219.93349,219.7373
218.30229,220.2663,218.1363,220.97337,221.0767,221.92413,224.58025,224.59122,216.28868,223.49693,216.20435,222.91455,217.48166,218.87129,219.33371,215.02945,221.78526,221.0512,218.60489,217.06749,219.47075,221.9646,220.27406,221.32431,220.46552,222.27634,221.79527,221.01898,219.68413,215.82535,217.57767,216.97583,218.63582,217.80803,221.92271,224.03131,219.3543,222.5525,221.39803,218.24922,219.08617,221.03229,221.4016,214.45084,220.56221,221.62334,220.50322,217.51746,217.55797,220.34041,221.1107,223.9506,217.14948,217.47769,218.57347,221.552,217.52585,220.67497,219.24147,223.68602,222.69617,219.97708,218.22649,222.20912
220.14726,216.81381,219.46712,222.87608,217.23584,217.4691,219.9346,220.547,217.5553,221.2016,217.90521,221.25917,219.58632,216.11787,219.46236,220.37357,219.56496,218.274,219.36752,219.32518,217.37984,226.64877,221.53674,222.40265,218.19113,220.66205,225.11969,219.79317,218.27896,218.3466,218.29622,220.36288,221.54524,217.36134,219.28613,221.31128,219.30229,218.92873,219.42163,221.95271,219.89319,222.36415,219.6523,219.91081,222.54689,221.50642,218.48428,219.088,221.66997,214.9497,222.55426,217.10562,223.34175,216.31989,221.02945,220.78062,220.44754,221.26294,222.72166,218.62236,217.1255,220.8081,220.307,219.38194
221.10709,221.78064,219.67822,219.34059,218.56186,220.65854,216.33957,217.21098,218.25389,217.54787,220.98146,217.1631,219.14667,221.2171,221.43236,219.49399,224.48221,216.94568,220.12631,226.52567,219.13959,220.34277,222.26367,219.70515,223.78827,221.316,220.5138,217.36803,219.45613,221.93294,220.50105,221.7536,223.0794,220.43845,220.53137,215.80861,219.72926,223.5655,220.43086,213.05402,219.62152,221.8804,222.8572,220.50157,219.48775,220.09488,222.43848,220.4883,221.03426,218.44917,218.46434,219.47946,219.8837,220.57082,220.87912,218.13268,216.3216,219.27344,217.88733,217.46062,220.02489,223.54272,217.93399,221.03317
219.83432,216.7856,220.90517,218.149,219.1047,224.5532,221.94629,217.11879,218.11256,219.89563,217.28868,224.64618,223.1965,224.9441,219.08118,220.76735,216.49944,217.97316,215.7594,221.76428,219.06624,222.02759,217.2409,218.87106,224.8708,220.26775,215.4864,216.50885,219.05235,220.78731,223.10965,221.38106,221.10428,219.10103,220.43782,219.28172,220.3651,219.64409,221.89667,222.97841,218.95967,221.69617,219.1381,216.78304,217.59026,223.11586,219.81107,220.31673,219.94989,218.60403,217.99773,218.1364,219.05357,217.6371,218.92577,220.4723,223.92265,219.05153,218.40112,216.81808,219.72397,217.93898,214.79214,223.41185
219.32158,220.9924,222.2725,217.18028,219.72101,219.95016,221.51434,219.37015,221.91542,221.87692,221.12177,223.53789,219.79256,220.87605,220.19022,218.37114,220.65567,219.36188,219.08723,223.63272,220.77563,221.34149,216.27255,220.45107,220.6593,222.71153,221.83116,222.37714,220.40186,218.27678,219.59323,221.14117,223.27783,219.85251,221.18146,220.12085,215.24655,216.63692,219.04584,218.21835,221.42334,221.79271,221.52203,216.52646,219.69493,222.06378,220.1354,216.77945,223.91426,218.22726,223.44191,221.40674,220.01357,217.58424,217.74017,220.27097,221.47311,221.82932,219.57251,225.40865,222.21524,218.36862,219.14355,218.68239
214.50159,218.53966,220.1016,216.62967,223.45303,219.8693,219.64832,222.80804,220.38655,219.71622,219.43735,217.25871,217.49121,221.55006,217.30399,219.6746,218.81833,214.66728,221.5043,216.00482,219.3486,216.6405,220.48515,218.53519,218.57321,216.24467,218.21483,219.68842,216.62506,219.17007,218.60199,220.18172,223.24722,221.45874,221.90761,221.94789,221.48552,220.01926,220.31067,220.36,221.8424,216.65225,220.46545,218.79614,220.63432,221.00868,222.80519,222.60739,224.02258,222.9673,222.98924,219.42152,223.41269,220.95975,220.95248,219.23764,218.11212,217.24971,215.78491,219.88002,222.65651,220.6391,217.68652,213.45781
218.07254,222.6869,219.66835,219.16609,218.88423,221.5369,216.62207,218.53233,217.92734,217.92613,217.10777,217.80312,222.47037,218.14308,220.84302,219.25198,223.56383,217.38202,217.14769,216.39511,222.91327,218.35487,220.5656,218.90048,218.63783,226.49074,219.16911,220.0402,219.8529,224.62315,220.97498,220.84616,220.41644,221.7823,222.97308,221.36081,221.16351,219.05763,217.03171,220.73035,218.18933,215.87225,216.55847,220.84552,223.19048,220.34639,221.10858,219.43063,218.2948,217.5144,220.70967,220.77592,218.14616,220.59276,220.29672,220.37845,221.20996,221.35701,220.53069,220.16383,219.54646,220.09793,219.87845,218.01877
220.05093,217.44821,220.61597,221.45596,220.14581,222.56006,220.87201,218.14183,215.47653,219.82964,226.13094,218.70634,217.643,222.61914,219.25327,225.31967,222.10532,221.42834,225.13924,222.07314,222.24327,220.90503,222.87787,216.21375,217.69554,223.42003,220.87794,218.73466,222.09247,223.0492,219.58646,219.45187,218.1737,220.8411,222.49081,217.86351,221.17747,220.59407,215.26305,221.82315,221.4233,219.70802,222.54857,220.22137,219.55855,219.33289,222.5766,217.39357,223.35913,220.95662,222.90831,217.03,218.49371,221.22568,221.53503,217.66931,222.68088,216.51361,219.16896,219.85822,218.552,217.14235,221.42017,221.09225
